document_id,document_metadata.geography,world_bank_region,country_name
CCLW.legislative.10856.6138,SGP,East Asia & Pacific,Singapore
CCLW.legislative.10900.rtl_235,PRT,Europe & Central Asia,Portugal
CCLW.legislative.10912.6215,AND,Europe & Central Asia,Andorra
CCLW.legislative.1093.3065,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.1098.0,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.11006.6288,VNM,East Asia & Pacific,Vietnam
CCLW.legislative.11007.6289,VNM,East Asia & Pacific,Vietnam
CCLW.legislative.11009.6291,VNM,East Asia & Pacific,Vietnam
CCLW.legislative.1103.3073,BGR,Europe & Central Asia,Bulgaria
CCLW.legislative.1109.3077,BGR,Europe & Central Asia,Bulgaria
CCLW.legislative.11092.6399,SVN,Europe & Central Asia,Slovenia
CCLW.legislative.11095.6416,AUT,Europe & Central Asia,Austria
CCLW.legislative.11118.6439,ARG,Latin America & Caribbean,Argentina
CCLW.legislative.1114.0,CAN,North America,Canada
CCLW.legislative.11156.6566,BGR,Europe & Central Asia,Bulgaria
CCLW.legislative.1116.0,COL,Latin America & Caribbean,Colombia
CCLW.legislative.1139.1903,CUB,Latin America & Caribbean,Cuba
CCLW.legislative.1148.0,COD,Sub-Saharan Africa,Democratic Republic of Congo
CCLW.legislative.1150.0,COD,Sub-Saharan Africa,Democratic Republic of Congo
CCLW.legislative.1154.0,DNK,Europe & Central Asia,Denmark
CCLW.legislative.1158.0,DNK,Europe & Central Asia,Denmark
CCLW.legislative.1159.0,DNK,Europe & Central Asia,Denmark
CCLW.legislative.1167.3090,DOM,Latin America & Caribbean,Dominican Republic
CCLW.legislative.1167.3091,DOM,Latin America & Caribbean,Dominican Republic
CCLW.legislative.1193.0,ETH,Sub-Saharan Africa,Ethiopia
CCLW.legislative.1199.5246,EUR,Europe & Central Asia,European Union
CCLW.legislative.1200.5881,EUR,Europe & Central Asia,European Union
CCLW.legislative.1207.6095,EUR,Europe & Central Asia,European Union
CCLW.legislative.1221.0,FIN,Europe & Central Asia,Finland
CCLW.legislative.1223.3103,FIN,Europe & Central Asia,Finland
CCLW.legislative.1224.3105,FIN,Europe & Central Asia,Finland
CCLW.legislative.1249.2624,DEU,Europe & Central Asia,Germany
CCLW.legislative.1254.4642,DEU,Europe & Central Asia,Germany
CCLW.legislative.1254.rtl_25,DEU,Europe & Central Asia,Germany
CCLW.legislative.1299.2578,HUN,Europe & Central Asia,Hungary
CCLW.legislative.1303.0,CHL,Latin America & Caribbean,Chile
CCLW.legislative.1325.2553,IND,South Asia,India
CCLW.legislative.1325.2554,IND,South Asia,India
CCLW.legislative.1340.2540,IDN,East Asia & Pacific,Indonesia
CCLW.legislative.1357.2526,IRN,Middle East & North Africa,Iran
CCLW.legislative.1366.2520,IRL,Europe & Central Asia,Ireland
UNFCCC.non-party.40.0,XAA,,
UNFCCC.non-party.44.0,XAA,,
UNFCCC.non-party.459.0,XAA,,
UNFCCC.non-party.46.0,XAA,,
UNFCCC.non-party.465.0,XAA,,
UNFCCC.non-party.473.0,XAA,,
UNFCCC.non-party.476.0,XAA,,
UNFCCC.non-party.55.0,XAA,,
UNFCCC.non-party.56.0,XAA,,
UNFCCC.non-party.643.0,XAA,,
UNFCCC.non-party.872.0,XAA,,
UNFCCC.non-party.884.0,XAA,,
UNFCCC.non-party.888.0,XAA,,
UNFCCC.non-party.893.0,XAA,,
UNFCCC.non-party.895.0,XAA,,
UNFCCC.non-party.978.0,XAA,,
UNFCCC.party.1004.0,PNG,East Asia & Pacific,Papua New Guinea
UNFCCC.party.1011.0,PRY,Latin America & Caribbean,Paraguay
UNFCCC.party.1012.0,PRY,Latin America & Caribbean,Paraguay
UNFCCC.party.1016.0,PER,Latin America & Caribbean,Peru
UNFCCC.party.1051.0,KOR,East Asia & Pacific,South Korea
UNFCCC.party.1057.0,MDA,Europe & Central Asia,Moldova
UNFCCC.party.106.0,BGD,South Asia,Bangladesh
UNFCCC.party.1061.0,MDA,Europe & Central Asia,Moldova
UNFCCC.party.1069.0,ROU,Europe & Central Asia,Romania
UNFCCC.party.1073.0,ROU,Europe & Central Asia,Romania
UNFCCC.party.1074.0,ROU,Europe & Central Asia,Romania
UNFCCC.party.1076.0,RUS,Europe & Central Asia,Russia
CCLW.executive.10317.4929,GMB,Sub-Saharan Africa,Gambia
CCLW.executive.10332.rtl_95,CHN,East Asia & Pacific,China
CCLW.executive.10346.4980,SAU,Middle East & North Africa,Saudi Arabia
CCLW.executive.10351.4992,TUR,Europe & Central Asia,Turkey
CCLW.executive.10369.5011,KGZ,Europe & Central Asia,Kyrgyzstan
CCLW.executive.10383.5068,USA,North America,United States of America
CCLW.executive.10388.5078,FRA,Europe & Central Asia,France
CCLW.executive.10435.5204,KEN,Sub-Saharan Africa,Kenya
CCLW.executive.1044.0,AUT,Europe & Central Asia,Austria
CCLW.executive.10473.5302,TUR,Europe & Central Asia,Turkey
CCLW.executive.10482.5308,ARE,Middle East & North Africa,United Arab Emirates
CCLW.executive.10488.5323,FRA,Europe & Central Asia,France
CCLW.executive.10488.5328,FRA,Europe & Central Asia,France
CCLW.executive.10490.5333,AUT,Europe & Central Asia,Austria
CCLW.executive.10492.5399,HRV,Europe & Central Asia,Croatia
CCLW.executive.10492.5400,HRV,Europe & Central Asia,Croatia
CCLW.executive.10494.5432,CYP,Europe & Central Asia,Cyprus
CCLW.executive.10497.5366,EST,Europe & Central Asia,Estonia
CCLW.executive.10501.5407,GRC,Europe & Central Asia,Greece
CCLW.executive.10505.5380,LUX,Europe & Central Asia,Luxembourg
CCLW.executive.10506.5350,MLT,Europe & Central Asia,Malta
CCLW.executive.10509.5355,ROU,Europe & Central Asia,Romania
CCLW.executive.10511.5370,SVN,Europe & Central Asia,Slovenia
CCLW.executive.10519.rtl_123,ARM,Europe & Central Asia,Armenia
CCLW.executive.10528.5508,FRA,Europe & Central Asia,France
CCLW.executive.10528.rtl_210,FRA,Europe & Central Asia,France
CCLW.executive.10532.6473,USA,North America,United States of America
CCLW.executive.10532.6479,USA,North America,United States of America
CCLW.executive.10532.6481,USA,North America,United States of America
CCLW.executive.10532.6492,USA,North America,United States of America
CCLW.executive.10551.5620,CAN,North America,Canada
CCLW.executive.10589.5657,PAK,South Asia,Pakistan
CCLW.executive.10592.5660,PAK,South Asia,Pakistan
CCLW.executive.10602.5695,JOR,Middle East & North Africa,Jordan
CCLW.executive.10603.5696,JOR,Middle East & North Africa,Jordan
CCLW.executive.10605.5698,JOR,Middle East & North Africa,Jordan
CCLW.executive.10609.5702,BRA,Latin America & Caribbean,Brazil
CCLW.executive.10620.5726,FRA,Europe & Central Asia,France
CCLW.executive.10631.5738,BOL,Latin America & Caribbean,Bolivia
CCLW.executive.10634.5742,BOL,Latin America & Caribbean,Bolivia
CCLW.executive.10637.5753,EGY,Middle East & North Africa,Egypt
CCLW.executive.10649.5802,EUR,Europe & Central Asia,European Union
CCLW.executive.1068.0,BLR,Europe & Central Asia,Belarus
CCLW.executive.10685.5845,EGY,Middle East & North Africa,Egypt
CCLW.executive.10690.5894,LUX,Europe & Central Asia,Luxembourg
CCLW.executive.10702.5919,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.10707.5927,FRA,Europe & Central Asia,France
CCLW.executive.10715.5940,VEN,Latin America & Caribbean,Venezuela
CCLW.executive.10724.0,GNB,Sub-Saharan Africa,Guinea-Bissau
CCLW.executive.10725.5947,GNB,Sub-Saharan Africa,Guinea-Bissau
CCLW.executive.10729.5950,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.10729.5952,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.10741.5966,NER,Sub-Saharan Africa,Niger
CCLW.executive.10746.5972,FRA,Europe & Central Asia,France
CCLW.executive.10756.6030,DEU,Europe & Central Asia,Germany
CCLW.executive.8646.1539,JPN,East Asia & Pacific,Japan
CCLW.executive.8647.1926,JPN,East Asia & Pacific,Japan
CCLW.executive.8672.0,BEL,Europe & Central Asia,Belgium
CCLW.executive.8706.1449,SVN,Europe & Central Asia,Slovenia
CCLW.executive.8758.1395,MEX,Latin America & Caribbean,Mexico
CCLW.executive.8759.1396,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.8766.1404,NPL,South Asia,Nepal
CCLW.executive.8775.1342,AUS,East Asia & Pacific,Australia
CCLW.executive.8786.1383,BRA,Latin America & Caribbean,Brazil
CCLW.executive.8792.1196,BRA,Latin America & Caribbean,Brazil
CCLW.executive.8815.1345,ZAF,Sub-Saharan Africa,South Africa
CCLW.executive.8847.1361,NAM,Sub-Saharan Africa,Namibia
CCLW.executive.8894.1187,AGO,Sub-Saharan Africa,Angola
CCLW.executive.8982.1186,ESP,Europe & Central Asia,Spain
CCLW.executive.9050.1250,CHL,Latin America & Caribbean,Chile
CCLW.executive.9070.1259,CHL,Latin America & Caribbean,Chile
CCLW.executive.9094.1260,COL,Latin America & Caribbean,Colombia
CCLW.executive.9102.1262,COL,Latin America & Caribbean,Colombia
CCLW.executive.9118.1266,BOL,Latin America & Caribbean,Bolivia
CCLW.executive.9130.1220,BOL,Latin America & Caribbean,Bolivia
CCLW.executive.9146.1182,FJI,East Asia & Pacific,Fiji
CCLW.executive.9162.1279,CIV,Sub-Saharan Africa,Côte d'Ivoire
CCLW.executive.9164.1280,CIV,Sub-Saharan Africa,Côte d'Ivoire
CCLW.executive.9170.1283,BWA,Sub-Saharan Africa,Botswana
CCLW.executive.9225.rtl_238,FRA,Europe & Central Asia,France
CCLW.executive.9228.1301,DJI,Middle East & North Africa,Djibouti
CCLW.executive.9248.1305,BFA,Sub-Saharan Africa,Burkina Faso
CCLW.executive.9340.1336,CRI,Latin America & Caribbean,Costa Rica
CPR.document.i00000096.n0000,COL,Latin America & Caribbean,Colombia
CPR.document.i00000106.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00000110.n0000,GMB,Sub-Saharan Africa,Gambia
CPR.document.i00000114.n0000,CAN,North America,Canada
CPR.document.i00000124.n0000,USA,North America,United States of America
CPR.document.i00000148.n0000,ETH,Sub-Saharan Africa,Ethiopia
CPR.document.i00000179.n0000,IND,South Asia,India
CPR.document.i00000201.n0000,IND,South Asia,India
CPR.document.i00000283.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00000289.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00000292.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00000384.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00000387.n0000,CAN,North America,Canada
CPR.document.i00000408.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00000420.n0000,IND,South Asia,India
CPR.document.i00000426.n0000,CHE,Europe & Central Asia,Switzerland
CPR.document.i00000438.n0000,EGY,Middle East & North Africa,Egypt
CPR.document.i00000456.n0000,GBR,Europe & Central Asia,United Kingdom
CPR.document.i00000465.n0000,CAN,North America,Canada
CPR.document.i00000477.n0000,IND,South Asia,India
CPR.document.i00000498.n0000,MAR,Middle East & North Africa,Morocco
CPR.document.i00000516.n0000,EGY,Middle East & North Africa,Egypt
CPR.document.i00000521.n0000,KEN,Sub-Saharan Africa,Kenya
CPR.document.i00000573.n0000,UKR,Europe & Central Asia,Ukraine
CPR.document.i00000660.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00000673.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00000758.n0000,NPL,South Asia,Nepal
CPR.document.i00000770.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00000810.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00000827.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00000836.n0000,CHN,East Asia & Pacific,China
CPR.document.i00000861.n0000,POL,Europe & Central Asia,Poland
CPR.document.i00000885.n0000,CAN,North America,Canada
CPR.document.i00000970.n0000,CAN,North America,Canada
CPR.document.i00000988.n0000,NOR,Europe & Central Asia,Norway
CPR.document.i00001003.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001006.n0000,UKR,Europe & Central Asia,Ukraine
CPR.document.i00001018.n0000,CHL,Latin America & Caribbean,Chile
CPR.document.i00001051.n0000,FRA,Europe & Central Asia,France
CPR.document.i00001066.n0000,SGP,East Asia & Pacific,Singapore
CPR.document.i00001096.n0000,PER,Latin America & Caribbean,Peru
CPR.document.i00001114.n0000,VNM,East Asia & Pacific,Vietnam
CPR.document.i00001158.n0000,FRA,Europe & Central Asia,France
CPR.document.i00001180.n0000,JPN,East Asia & Pacific,Japan
CPR.document.i00001195.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00001198.n0000,IND,South Asia,India
CPR.document.i00001217.n0000,KAZ,Europe & Central Asia,Kazakhstan
CPR.document.i00001226.n0000,PER,Latin America & Caribbean,Peru
CPR.document.i00001235.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00001274.n0000,NLD,Europe & Central Asia,Netherlands
CPR.document.i00001283.n0000,COL,Latin America & Caribbean,Colombia
CPR.document.i00001332.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001347.n0000,CAN,North America,Canada
CPR.document.i00001384.n0000,MAR,Middle East & North Africa,Morocco
CPR.document.i00001387.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00001418.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001452.n0000,JPN,East Asia & Pacific,Japan
CPR.document.i00001461.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00001464.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001507.n0000,IND,South Asia,India
CPR.document.i00001528.n0000,NGA,Sub-Saharan Africa,Nigeria
CPR.document.i00001561.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00001586.n0000,THA,East Asia & Pacific,Thailand
CPR.document.i00001589.n0000,NOR,Europe & Central Asia,Norway
CPR.document.i00001604.n0000,CHE,Europe & Central Asia,Switzerland
CPR.document.i00001651.n0000,LAO,East Asia & Pacific,Lao People's Democratic Republic
CPR.document.i00001681.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00001720.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001723.n0000,AUS,East Asia & Pacific,Australia
CPR.document.i00001750.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001762.n0000,KEN,Sub-Saharan Africa,Kenya
CPR.document.i00001777.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00001783.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001786.n0000,CHL,Latin America & Caribbean,Chile
CPR.document.i00001801.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00001816.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00001898.n0000,BGR,Europe & Central Asia,Bulgaria
CPR.document.i00001916.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00001964.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001976.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001982.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001985.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00001988.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001991.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00002000.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00002058.n0000,AUS,East Asia & Pacific,Australia
CPR.document.i00002061.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00002109.n0000,SWE,Europe & Central Asia,Sweden
CPR.document.i00002139.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00002157.n0000,AUS,East Asia & Pacific,Australia
CPR.document.i00002190.n0000,IND,South Asia,India
CPR.document.i00002217.n0000,CHE,Europe & Central Asia,Switzerland
CPR.document.i00002220.n0000,CAN,North America,Canada
UNFCCC.document.i00000019.n0000,KAZ,Europe & Central Asia,Kazakhstan
UNFCCC.document.i00000124.n0000,HND,Latin America & Caribbean,Honduras
UNFCCC.document.i00000142.n0000,LAO,East Asia & Pacific,Lao People's Democratic Republic
UNFCCC.document.i00000146.n0000,SYC,Sub-Saharan Africa,Seychelles
UNFCCC.document.i00000171.n0000,MYS,East Asia & Pacific,Malaysia
UNFCCC.document.i00000204.n0000,SLE,Sub-Saharan Africa,Sierra Leone
UNFCCC.document.i00000213.n0000,SAU,Middle East & North Africa,Saudi Arabia
UNFCCC.document.i00000220.n0000,HUN,Europe & Central Asia,Hungary
UNFCCC.document.i00000259.n0000,ARE,Middle East & North Africa,United Arab Emirates
UNFCCC.non-party.1181.0,XAA,,
UNFCCC.non-party.1191.0,XAA,,
UNFCCC.non-party.1205.0,XAA,,
UNFCCC.non-party.1222.0,XAA,,
UNFCCC.non-party.1242.0,XAA,,
UNFCCC.non-party.1252.0,XAA,,
UNFCCC.non-party.1260.0,XAA,,
UNFCCC.non-party.1353.0,XAA,,
UNFCCC.non-party.1357.0,XAA,,
UNFCCC.non-party.1374.0,XAA,,
UNFCCC.non-party.1377.0,XAA,,
UNFCCC.non-party.1387.0,XAA,,
UNFCCC.non-party.1405.0,XAA,,
UNFCCC.non-party.1430.0,XAA,,
UNFCCC.non-party.1436.0,XAA,,
UNFCCC.non-party.1437.0,XAA,,
UNFCCC.non-party.144.0,XAA,,
UNFCCC.non-party.1450.0,XAA,,
UNFCCC.non-party.1474.0,XAA,,
UNFCCC.non-party.1505.0,XAA,,
UNFCCC.non-party.1582.0,XAA,,
UNFCCC.non-party.1586.0,XAA,,
UNFCCC.non-party.1624.0,XAA,,
UNFCCC.non-party.1632.0,XAA,,
UNFCCC.non-party.1643.0,XAA,,
UNFCCC.non-party.1653.0,XAA,,
UNFCCC.non-party.1660.0,XAA,,
UNFCCC.non-party.1662.0,XAA,,
UNFCCC.non-party.1665.0,XAA,,
UNFCCC.non-party.1668.0,XAA,,
UNFCCC.non-party.1681.0,XAA,,
UNFCCC.non-party.1690.0,XAA,,
UNFCCC.non-party.1697.0,XAA,,
UNFCCC.non-party.1703.0,XAA,,
UNFCCC.non-party.1709.0,XAA,,
UNFCCC.non-party.1710.0,XAA,,
UNFCCC.non-party.1717.0,XAA,,
UNFCCC.non-party.1754.0,XAA,,
UNFCCC.non-party.1757.0,XAA,,
UNFCCC.non-party.1791.0,XAA,,
UNFCCC.non-party.1802.0,XAA,,
UNFCCC.non-party.1828.0,XAA,,
UNFCCC.non-party.1854.0,XAA,,
UNFCCC.non-party.1856.0,XAA,,
CCLW.executive.10023.4482,LCA,Latin America & Caribbean,Saint Lucia
CCLW.executive.1003.0,DZA,Middle East & North Africa,Algeria
CCLW.executive.10038.rtl_289,ESP,Europe & Central Asia,Spain
CCLW.executive.10049.4519,CHE,Europe & Central Asia,Switzerland
CCLW.executive.10056.4502,THA,East Asia & Pacific,Thailand
CCLW.executive.10061.4515,UGA,Sub-Saharan Africa,Uganda
CCLW.executive.10067.4623,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.1007.0,DZA,Middle East & North Africa,Algeria
CCLW.executive.10082.4480,CAN,North America,Canada
CCLW.executive.10087.4525,CHN,East Asia & Pacific,China
CCLW.executive.10087.4526,CHN,East Asia & Pacific,China
CCLW.executive.1009.0,DZA,Middle East & North Africa,Algeria
CCLW.executive.10109.4594,COL,Latin America & Caribbean,Colombia
CCLW.executive.10125.4644,SWE,Europe & Central Asia,Sweden
CCLW.executive.10125.4645,SWE,Europe & Central Asia,Sweden
CCLW.executive.10131.4654,COL,Latin America & Caribbean,Colombia
CCLW.executive.10132.4656,COL,Latin America & Caribbean,Colombia
CCLW.executive.10135.4660,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.10138.4665,USA,North America,United States of America
CCLW.executive.10144.4673,ESP,Europe & Central Asia,Spain
CCLW.executive.10148.4683,SWZ,Sub-Saharan Africa,Eswatini
CCLW.executive.10153.4689,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.10165.4707,PHL,East Asia & Pacific,Philippines
CCLW.executive.10165.4708,PHL,East Asia & Pacific,Philippines
CCLW.executive.10170.5152,USA,North America,United States of America
CCLW.executive.10184.4769,PHL,East Asia & Pacific,Philippines
CCLW.executive.10194.4781,LAO,East Asia & Pacific,Lao People's Democratic Republic
CCLW.executive.10200.0,LAO,East Asia & Pacific,Lao People's Democratic Republic
CCLW.executive.10201.rtl_199,CAN,North America,Canada
CCLW.executive.10207.4808,AGO,Sub-Saharan Africa,Angola
CCLW.executive.10210.0,MNE,Europe & Central Asia,Montenegro
CCLW.executive.10212.4978,FRA,Europe & Central Asia,France
CCLW.executive.10229.0,BTN,South Asia,Bhutan
CCLW.executive.1023.0,AGO,Sub-Saharan Africa,Angola
CCLW.executive.10239.4855,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.10244.4859,GIN,Sub-Saharan Africa,Guinea
CCLW.executive.10251.4867,ISR,Middle East & North Africa,Israel
CCLW.executive.10272.4889,WSM,East Asia & Pacific,Samoa
CCLW.executive.10281.0,BRB,Latin America & Caribbean,Barbados
CCLW.executive.10294.4911,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10298.4914,SOM,Sub-Saharan Africa,Somalia
UNFCCC.party.8.0,AFG,South Asia,Afghanistan
UNFCCC.party.804.0,MHL,East Asia & Pacific,Marshall Islands
UNFCCC.party.805.0,XAB,,
UNFCCC.party.810.0,MRT,Sub-Saharan Africa,Mauritania
UNFCCC.party.820.0,USA,North America,United States of America
CCLW.executive.10761.5982,TJK,Europe & Central Asia,Tajikistan
CCLW.executive.10772.5992,BLR,Europe & Central Asia,Belarus
CCLW.executive.10772.rtl_226,BLR,Europe & Central Asia,Belarus
CCLW.executive.10784.6013,DEU,Europe & Central Asia,Germany
CCLW.executive.10786.0,TGO,Sub-Saharan Africa,Togo
CCLW.executive.10787.6017,TGO,Sub-Saharan Africa,Togo
CCLW.executive.10791.6036,DEU,Europe & Central Asia,Germany
CCLW.executive.10792.6037,DEU,Europe & Central Asia,Germany
CCLW.executive.10799.6051,EUR,Europe & Central Asia,European Union
CCLW.executive.10802.6054,RUS,Europe & Central Asia,Russia
CCLW.executive.10803.6055,RUS,Europe & Central Asia,Russia
CCLW.executive.1081.0,BLZ,Latin America & Caribbean,Belize
CCLW.executive.10813.6065,JPN,East Asia & Pacific,Japan
CCLW.executive.1082.2613,BLZ,Latin America & Caribbean,Belize
CCLW.executive.10841.6113,CHN,East Asia & Pacific,China
CCLW.executive.10841.6114,CHN,East Asia & Pacific,China
CCLW.executive.10846.6136,IND,South Asia,India
CCLW.executive.10852.6121,DEU,Europe & Central Asia,Germany
CCLW.executive.10855.6124,CHN,East Asia & Pacific,China
CCLW.executive.10859.6126,DEU,Europe & Central Asia,Germany
